Num Nodes,Num Edges,Time Taken,Cluster
10,13,0.07241630554199219,[-1.  1. -1.  1.  1.  1. -1. -1. -1.  1.]
10,11,0.05952095985412598,[ 1.  1. -1.  1.  1. -1.  1. -1. -1. -1.]
10,14,0.06214475631713867,[ 1. -1.  1. -1.  1. -1.  1.  1.  1. -1.]
10,15,0.06354260444641113,[ 1.  1. -1.  1. -1. -1. -1.  1. -1. -1.]
10,13,0.06249547004699707,[-1. -1.  1.  1. -1. -1.  1.  1.  1. -1.]
10,14,0.06348800659179688,[ 1. -1.  1. -1. -1.  1.  1. -1. -1. -1.]
10,15,0.06398916244506836,[ 1.  1.  1.  1. -1. -1. -1. -1. -1. -1.]
10,15,0.06230640411376953,[ 1.  1.  1. -1.  1. -1. -1. -1. -1. -1.]
10,12,0.06815433502197266,[-1. -1. -1.  1.  1.  1. -1.  1.  1.  1.]
10,15,0.06596779823303223,[-1.  1. -1. -1. -1.  1. -1. -1. -1.  1.]
